transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
348.66,Visa,www.snapdeal.com,Inida,2019-05-17 01:51:56,290,New Delhi,HDMI Cable
147.85,MasterCard,www.ebay.com,Singapore,2019-05-17 03:29:44,291,Singapore,Desktop Computer
421.74,Visa,www.snapdeal.com,Thailand,2019-05-17 11:07:43,292,Bangkok,TV Stand
22.2,Visa,www.flipkart.com,Inida,2019-05-17 21:10:52,293,New Delhi,Laptop
456.06,Visa,www.snapdeal.com,India,2019-05-17 19:56:49,294,Mumbai,Wrist Watch
484.4,Maestro,www.amazon.com,India,2019-05-17 23:11:25,295,Bangalore,TV
484.24,Visa,www.amazon.com,Italy,2019-05-17 15:24:49,296,Rome,Desktop Computer
374.82,Maestro,www.snapdeal.com,France,2019-05-17 18:30:34,297,Paris,TV Stand
150.75,Visa,www.ebay.com,India,2019-05-17 14:27:46,298,Hyderabad,Mobile Phone
19.49,Maestro,www.snapdeal.com,United Kingdom,2019-05-17 18:24:19,299,London,Laptop
138.49,Visa,www.flipkart.com,India,2019-05-17 22:32:25,300,Hyderabad,External Hard Drive
249.36,Visa,www.flipkart.com,India,2019-05-17 07:55:23,301,Hyderabad,HDMI Cable
312.27,Maestro,www.amazon.com,Singapore,2019-05-17 15:07:58,302,Singapore,External Hard Drive
184.34,Visa,www.amazon.com,United Kingdom,2019-05-17 01:18:26,303,London,TV
515.25,Visa,www.flipkart.com,United States,2019-05-17 00:20:15,304,New York City,TV
215.64,Visa,www.flipkart.com,Inida,2019-05-17 00:35:51,305,New Delhi,Laptop
352.22,MasterCard,www.snapdeal.com,India,2019-05-17 14:22:20,306,Bangalore,Wrist Band
456.12,Visa,www.flipkart.com,India,2019-05-17 16:08:42,307,Pune,Wrist Band
335.74,Visa,www.amazon.com,India,2019-05-17 00:15:00,308,Hyderabad,Wrist Watch
115.06,Visa,www.snapdeal.com,India,2019-05-17 19:49:36,309,Chennai,LAN Cable
489.57,Maestro,www.flipkart.com,Italy,2019-05-17 07:49:23,310,Rome,Text Books
16.34,Visa,www.flipkart.com,Thailand,2019-05-17 05:12:47,311,Bangkok,LAN Cable
301.83,Maestro,www.snapdeal.com,Inida,2019-05-17 20:52:31,312,New Delhi,TV
19.67,Visa,www.snapdeal.com,India,2019-05-17 06:36:19,313,Kolkata,LAN Cable
537.34,Visa,www.snapdeal.com,Inida,2019-05-17 21:07:43,314,New Delhi,Text Books
97.51,Maestro,www.ebay.com,India,2019-05-17 20:07:48,315,Hyderabad,Pen Drive
508.1,Maestro,www.flipkart.com,India,2019-05-17 05:19:23,316,Mumbai,Text Books
403.83,Maestro,www.snapdeal.com,India,2019-05-17 03:50:16,317,Chennai,LAN Cable
189.74,MasterCard,www.flipkart.com,United States,2019-05-17 03:47:32,318,New York City,External Hard Drive
394.48,MasterCard,www.snapdeal.com,Israel,2019-05-17 11:41:21,319,Jerusalem,External Hard Drive
386.03,MasterCard,www.flipkart.com,India,2019-05-17 20:12:51,320,Pune,Laptop
215.65,MasterCard,www.ebay.com,Italy,2019-05-17 15:55:03,321,Rome,HDMI Cable
374.85,Maestro,www.flipkart.com,Singapore,2019-05-17 16:27:36,322,Singapore,External Hard Drive
458.8,MasterCard,www.snapdeal.com,United States,2019-05-17 17:35:45,323,New York City,Desktop Computer
67.36,Maestro,www.ebay.com,Singapore,2019-05-17 13:30:21,324,Singapore,Wrist Band
401.52,MasterCard,www.amazon.com,Thailand,2019-05-17 04:48:08,325,Bangkok,Wrist Watch
103.21,Maestro,www.flipkart.com,India,2019-05-17 00:17:00,326,Mumbai,Wrist Band
394.7,Visa,www.snapdeal.com,Israel,2019-05-17 17:59:37,327,Jerusalem,Wrist Watch
164.96,Visa,www.flipkart.com,India,2019-05-17 13:59:53,328,Pune,External Hard Drive
13.2,Maestro,www.amazon.com,United Kingdom,2019-05-17 01:27:59,329,London,Pen Drive
125.2,Maestro,www.ebay.com,Italy,2019-05-17 12:31:42,330,Rome,HDMI Cable
154.22,Maestro,www.ebay.com,India,2019-05-17 04:25:26,331,Kolkata,Text Books
206.13,Visa,www.ebay.com,India,2019-05-17 08:53:26,332,Pune,HDMI Cable
14.49,Visa,www.ebay.com,India,2019-05-17 08:37:45,333,Chennai,HDMI Cable
512.35,Visa,www.flipkart.com,United States,2019-05-17 15:16:22,334,New York City,HDMI Cable
30.14,Maestro,www.amazon.com,India,2019-05-17 10:44:12,335,Mumbai,External Hard Drive
328.48,Visa,www.amazon.com,Singapore,2019-05-17 21:10:16,336,Singapore,External Hard Drive
125.0,Visa,www.flipkart.com,Thailand,2019-05-17 05:57:07,337,Bangkok,TV
381.64,Maestro,www.ebay.com,India,2019-05-17 22:58:34,338,Kolkata,Wrist Band
261.6,Visa,www.ebay.com,India,2019-05-17 20:34:40,339,Hyderabad,Wrist Band
98.24,MasterCard,www.flipkart.com,India,2019-05-17 18:06:32,340,Pune,TV
488.73,MasterCard,www.snapdeal.com,United Kingdom,2019-05-17 11:47:18,341,London,External Hard Drive
337.07,Maestro,www.flipkart.com,India,2019-05-17 03:41:38,342,Bangalore,Mobile Phone
422.66,MasterCard,www.amazon.com,Thailand,2019-05-17 19:17:54,343,Bangkok,Pen Drive
483.37,Maestro,www.amazon.com,United Kingdom,2019-05-17 17:06:22,344,London,Text Books
476.82,Visa,www.amazon.com,Italy,2019-05-17 05:10:57,345,Rome,TV
19.43,Visa,www.flipkart.com,India,2019-05-17 22:04:21,346,Mumbai,External Hard Drive
286.05,Maestro,www.amazon.com,India,2019-05-17 14:58:29,347,Kolkata,Wrist Watch
531.41,Visa,www.ebay.com,Italy,2019-05-17 21:19:19,348,Rome,Laptop
202.99,MasterCard,www.snapdeal.com,India,2019-05-17 06:58:27,349,Chennai,TV Stand
157.77,Visa,www.snapdeal.com,Italy,2019-05-17 00:13:49,350,Rome,HDMI Cable
212.24,MasterCard,www.amazon.com,United Kingdom,2019-05-17 10:57:29,351,London,Pen Drive
429.02,Maestro,www.snapdeal.com,Israel,2019-05-17 08:49:49,352,Jerusalem,Text Books
52.56,MasterCard,www.ebay.com,India,2019-05-17 08:16:34,353,Bangalore,Wrist Band
223.22,Maestro,www.snapdeal.com,India,2019-05-17 17:05:55,354,Hyderabad,Mobile Phone
291.79,Maestro,www.flipkart.com,Israel,2019-05-17 02:24:14,355,Jerusalem,Desktop Computer
315.81,Maestro,www.flipkart.com,Thailand,2019-05-17 18:42:47,356,Bangkok,TV
159.7,Visa,www.flipkart.com,India,2019-05-17 22:36:40,357,Chennai,TV Stand
62.5,MasterCard,www.amazon.com,India,2019-05-17 04:54:34,358,Mumbai,Wrist Watch
444.67,Visa,www.flipkart.com,United Kingdom,2019-05-17 23:11:05,359,London,Mobile Phone
20.04,Visa,www.amazon.com,India,2019-05-17 17:41:26,360,Pune,Desktop Computer
251.2,Visa,www.flipkart.com,France,2019-05-17 05:18:16,361,Paris,Wrist Band
428.75,MasterCard,www.flipkart.com,Italy,2019-05-17 04:07:10,362,Rome,TV Stand
480.1,Visa,www.amazon.com,India,2019-05-17 12:05:22,363,Hyderabad,Wrist Band
532.2,Visa,www.ebay.com,India,2019-05-17 06:35:48,364,Hyderabad,HDMI Cable
325.89,Maestro,www.snapdeal.com,United Kingdom,2019-05-17 04:06:45,365,London,Mobile Phone
489.01,MasterCard,www.amazon.com,India,2019-05-17 00:44:54,366,Bangalore,TV Stand
123.55,Maestro,www.ebay.com,France,2019-05-17 20:59:27,367,Paris,TV Stand
260.68,MasterCard,www.ebay.com,India,2019-05-17 08:31:04,368,Mumbai,Wrist Watch
382.49,Maestro,www.amazon.com,India,2019-05-17 10:35:45,369,Mumbai,LAN Cable
10.86,Maestro,www.snapdeal.com,United States,2019-05-17 03:18:00,370,New York City,Wrist Band
229.63,Visa,www.ebay.com,Thailand,2019-05-17 23:21:39,371,Bangkok,TV
316.45,MasterCard,www.amazon.com,Israel,2019-05-17 08:09:00,372,Jerusalem,Desktop Computer
120.58,Maestro,www.snapdeal.com,Inida,2019-05-17 17:19:24,373,New Delhi,Desktop Computer
458.93,MasterCard,www.flipkart.com,United States,2019-05-17 09:33:51,374,New York City,Pen Drive
57.12,Visa,www.amazon.com,India,2019-05-17 01:14:27,375,Chennai,Wrist Band
159.47,Maestro,www.amazon.com,France,2019-05-17 01:07:26,376,Paris,Laptop
78.82,Maestro,www.flipkart.com,Israel,2019-05-17 21:28:25,377,Jerusalem,Wrist Band
113.51,Visa,www.flipkart.com,France,2019-05-17 07:01:25,378,Paris,Wrist Band
206.15,MasterCard,www.ebay.com,Inida,2019-05-17 15:55:20,379,New Delhi,LAN Cable
347.91,MasterCard,www.snapdeal.com,Singapore,2019-05-17 16:54:09,380,Singapore,Mobile Phone
434.56,Maestro,www.snapdeal.com,India,2019-05-17 05:51:28,381,Bangalore,Pen Drive
277.32,Maestro,www.flipkart.com,United States,2019-05-17 22:49:00,382,New York City,LAN Cable
36.63,Visa,www.amazon.com,Thailand,2019-05-17 06:54:01,383,Bangkok,Text Books
409.95,Maestro,www.amazon.com,Thailand,2019-05-17 14:42:03,384,Bangkok,LAN Cable
128.75,Visa,www.flipkart.com,Inida,2019-05-17 21:09:59,385,New Delhi,Text Books
133.21,Maestro,www.ebay.com,Singapore,2019-05-17 20:20:54,386,Singapore,Pen Drive
553.08,Maestro,www.amazon.com,India,2019-05-17 06:59:14,387,Bangalore,Laptop
248.17,Visa,www.ebay.com,Israel,2019-05-17 05:59:16,388,Jerusalem,Laptop
336.23,Maestro,www.ebay.com,Thailand,2019-05-17 23:11:21,389,Bangkok,External Hard Drive
133.0,Visa,www.ebay.com,Thailand,2019-05-17 13:31:10,390,Bangkok,LAN Cable
466.36,Visa,www.ebay.com,France,2019-05-17 01:15:58,391,Paris,Text Books
480.53,MasterCard,www.flipkart.com,United States,2019-05-17 17:42:47,392,New York City,Wrist Watch
232.07,Maestro,www.snapdeal.com,Israel,2019-05-17 21:36:20,393,Jerusalem,LAN Cable
434.26,Maestro,www.flipkart.com,India,2019-05-17 00:02:42,394,Pune,TV
39.47,Visa,www.ebay.com,India,2019-05-17 01:57:20,395,Hyderabad,Desktop Computer
11.59,Maestro,www.ebay.com,Italy,2019-05-17 15:37:52,396,Rome,Text Books
402.97,MasterCard,www.ebay.com,Inida,2019-05-17 19:55:08,397,New Delhi,Laptop
57.43,MasterCard,www.amazon.com,India,2019-05-17 12:46:49,398,Mumbai,HDMI Cable
528.41,MasterCard,www.flipkart.com,France,2019-05-17 06:38:38,399,Paris,Wrist Band
114.83,Maestro,www.ebay.com,India,2019-05-17 05:40:22,400,Hyderabad,HDMI Cable
487.5,Maestro,www.snapdeal.com,United Kingdom,2019-05-17 08:15:42,401,London,TV Stand
130.63,Visa,www.amazon.com,Italy,2019-05-17 21:53:19,402,Rome,External Hard Drive
238.89,Maestro,www.flipkart.com,Singapore,2019-05-17 21:57:08,403,Singapore,Laptop
119.0,Visa,www.flipkart.com,India,2019-05-17 08:09:54,404,Mumbai,Wrist Band
467.99,MasterCard,www.flipkart.com,France,2019-05-17 15:43:55,405,Paris,TV Stand
256.08,Visa,www.snapdeal.com,Israel,2019-05-17 15:29:47,406,Jerusalem,HDMI Cable
29.01,Maestro,www.amazon.com,India,2019-05-17 06:34:54,407,Hyderabad,Laptop
195.64,MasterCard,www.flipkart.com,Israel,2019-05-17 02:37:00,408,Jerusalem,Desktop Computer
332.1,Maestro,www.ebay.com,India,2019-05-17 12:56:49,409,Chennai,External Hard Drive
281.03,Visa,www.snapdeal.com,India,2019-05-17 14:00:48,410,Chennai,Text Books
353.97,Maestro,www.amazon.com,Italy,2019-05-17 11:02:03,411,Rome,TV
263.87,Visa,www.ebay.com,Israel,2019-05-17 06:38:23,412,Jerusalem,TV Stand
489.64,Visa,www.amazon.com,India,2019-05-17 04:53:52,413,Kolkata,Pen Drive
335.39,Visa,www.amazon.com,Thailand,2019-05-17 20:03:05,414,Bangkok,Text Books
456.92,Maestro,www.snapdeal.com,Inida,2019-05-17 18:32:39,415,New Delhi,TV Stand
112.58,Maestro,www.snapdeal.com,Italy,2019-05-17 12:55:06,416,Rome,HDMI Cable
461.46,Visa,www.snapdeal.com,India,2019-05-17 08:10:20,417,Hyderabad,Desktop Computer
357.48,MasterCard,www.flipkart.com,United Kingdom,2019-05-17 10:15:14,418,London,External Hard Drive
255.73,MasterCard,www.snapdeal.com,Inida,2019-05-17 03:46:32,419,New Delhi,Pen Drive
271.26,MasterCard,www.ebay.com,United States,2019-05-17 05:25:35,420,New York City,Text Books
328.1,Maestro,www.ebay.com,India,2019-05-17 05:10:10,421,Bangalore,TV
140.32,Visa,www.ebay.com,Inida,2019-05-17 21:32:57,422,New Delhi,Wrist Watch
152.85,Maestro,www.flipkart.com,India,2019-05-17 17:27:31,423,Hyderabad,Pen Drive
416.03,Visa,www.flipkart.com,Inida,2019-05-17 14:13:56,424,New Delhi,Wrist Band
83.86,Visa,www.amazon.com,Singapore,2019-05-17 19:45:49,425,Singapore,Wrist Band
384.47,Maestro,www.ebay.com,France,2019-05-17 21:23:26,426,Paris,TV
513.28,Maestro,www.amazon.com,India,2019-05-17 02:49:45,427,Hyderabad,Desktop Computer
401.41,MasterCard,www.amazon.com,France,2019-05-17 02:13:11,428,Paris,Desktop Computer
264.43,Visa,www.amazon.com,India,2019-05-17 05:12:44,429,Mumbai,Mobile Phone
6.46,Maestro,www.flipkart.com,France,2019-05-17 19:40:41,430,Paris,Text Books
359.85,MasterCard,www.amazon.com,India,2019-05-17 01:31:16,431,Chennai,Text Books
58.54,MasterCard,www.snapdeal.com,Israel,2019-05-17 00:37:05,432,Jerusalem,LAN Cable
112.57,Maestro,www.ebay.com,India,2019-05-17 12:12:01,433,Kolkata,TV
453.49,Maestro,www.snapdeal.com,Thailand,2019-05-17 11:38:36,434,Bangkok,Pen Drive
211.55,MasterCard,www.ebay.com,Israel,2019-05-17 16:34:39,435,Jerusalem,LAN Cable
91.99,Visa,www.ebay.com,Israel,2019-05-17 07:06:35,436,Jerusalem,LAN Cable
395.15,Visa,www.flipkart.com,Inida,2019-05-17 02:43:20,437,New Delhi,Wrist Watch
203.72,Maestro,www.amazon.com,India,2019-05-17 19:56:41,438,Mumbai,TV Stand
142.21,Visa,www.amazon.com,India,2019-05-17 02:58:54,439,Kolkata,Wrist Watch
478.14,Maestro,www.flipkart.com,Israel,2019-05-17 15:51:08,440,Jerusalem,Wrist Watch
475.69,Maestro,www.ebay.com,United Kingdom,2019-05-17 07:57:36,441,London,Pen Drive
168.1,Visa,www.ebay.com,Thailand,2019-05-17 06:54:52,442,Bangkok,Mobile Phone
241.59,Maestro,www.snapdeal.com,India,2019-05-17 17:13:21,443,Mumbai,Desktop Computer
179.15,Visa,www.ebay.com,Thailand,2019-05-17 00:35:47,444,Bangkok,Desktop Computer
420.64,MasterCard,www.snapdeal.com,Inida,2019-05-17 21:33:07,445,New Delhi,Laptop
183.15,Maestro,www.amazon.com,Inida,2019-05-17 06:16:31,446,New Delhi,TV
44.21,Maestro,www.amazon.com,India,2019-05-17 02:51:44,447,Bangalore,Text Books
188.39,Visa,www.amazon.com,Singapore,2019-05-17 14:28:20,448,Singapore,Wrist Band
319.73,Maestro,www.amazon.com,Inida,2019-05-17 06:08:16,449,New Delhi,Wrist Watch
343.17,MasterCard,www.amazon.com,Singapore,2019-05-17 03:22:14,450,Singapore,Wrist Band
518.07,Maestro,www.ebay.com,Italy,2019-05-17 03:23:18,451,Rome,TV Stand
483.15,Maestro,www.flipkart.com,India,2019-05-17 13:17:16,452,Chennai,LAN Cable
209.74,Maestro,www.snapdeal.com,Singapore,2019-05-17 09:42:43,453,Singapore,Wrist Band
60.62,Visa,www.amazon.com,Thailand,2019-05-17 14:35:16,454,Bangkok,Text Books
201.21,MasterCard,www.ebay.com,France,2019-05-17 05:38:25,455,Paris,Laptop
201.88,Visa,www.amazon.com,Inida,2019-05-17 19:06:50,456,New Delhi,Mobile Phone
184.66,MasterCard,www.flipkart.com,United States,2019-05-17 17:29:08,457,New York City,Desktop Computer
539.28,Maestro,www.flipkart.com,United States,2019-05-17 23:21:37,458,New York City,External Hard Drive
253.42,MasterCard,www.flipkart.com,Singapore,2019-05-17 07:22:37,459,Singapore,External Hard Drive
546.43,Maestro,www.amazon.com,United States,2019-05-17 21:39:51,460,New York City,HDMI Cable
426.31,MasterCard,www.ebay.com,Israel,2019-05-17 06:15:10,461,Jerusalem,External Hard Drive
121.16,Maestro,www.flipkart.com,France,2019-05-17 02:45:49,462,Paris,Wrist Watch
142.29,Visa,www.snapdeal.com,India,2019-05-17 10:32:33,463,Chennai,Pen Drive
288.83,MasterCard,www.flipkart.com,Thailand,2019-05-17 17:05:45,464,Bangkok,Mobile Phone
301.83,Maestro,www.flipkart.com,Israel,2019-05-17 14:11:20,465,Jerusalem,TV Stand
95.2,Maestro,www.flipkart.com,Singapore,2019-05-17 08:59:15,466,Singapore,Laptop
170.55,Visa,www.snapdeal.com,France,2019-05-17 13:50:52,467,Paris,Mobile Phone
119.94,Maestro,www.snapdeal.com,India,2019-05-17 04:04:40,468,Pune,TV Stand
412.43,Maestro,www.ebay.com,India,2019-05-17 06:19:16,469,Mumbai,HDMI Cable
337.48,Maestro,www.snapdeal.com,France,2019-05-17 08:15:12,470,Paris,External Hard Drive
223.74,Visa,www.ebay.com,India,2019-05-17 18:18:53,471,Bangalore,Text Books
190.47,Visa,www.snapdeal.com,India,2019-05-17 02:21:09,472,Pune,LAN Cable
75.9,MasterCard,www.snapdeal.com,India,2019-05-17 05:11:10,473,Chennai,LAN Cable
149.01,MasterCard,www.flipkart.com,India,2019-05-17 20:30:38,474,Bangalore,Laptop
9.62,Maestro,www.flipkart.com,Singapore,2019-05-17 02:29:08,475,Singapore,Laptop
496.99,MasterCard,www.amazon.com,India,2019-05-17 00:05:42,476,Chennai,Desktop Computer
522.41,MasterCard,www.flipkart.com,India,2019-05-17 14:00:13,477,Hyderabad,TV Stand
33.79,Maestro,www.snapdeal.com,Israel,2019-05-17 11:05:44,478,Jerusalem,HDMI Cable
327.55,Visa,www.snapdeal.com,India,2019-05-17 09:20:05,479,Mumbai,Laptop
74.2,Maestro,www.flipkart.com,Italy,2019-05-17 00:05:09,480,Rome,LAN Cable
503.92,Maestro,www.ebay.com,India,2019-05-17 08:45:20,481,Pune,External Hard Drive
135.81,Visa,www.amazon.com,India,2019-05-17 09:28:52,482,Bangalore,LAN Cable
356.14,MasterCard,www.snapdeal.com,India,2019-05-17 10:27:42,483,Bangalore,Laptop
255.98,Visa,www.snapdeal.com,Italy,2019-05-17 18:15:39,484,Rome,HDMI Cable
443.71,Maestro,www.amazon.com,India,2019-05-17 18:46:03,485,Hyderabad,Pen Drive
266.21,Visa,www.flipkart.com,Israel,2019-05-17 03:32:13,486,Jerusalem,Mobile Phone
438.14,MasterCard,www.ebay.com,India,2019-05-17 23:26:27,487,Pune,Mobile Phone
416.07,Visa,www.snapdeal.com,United States,2019-05-17 03:13:24,488,New York City,Text Books
391.45,Visa,www.amazon.com,India,2019-05-17 19:57:24,489,Chennai,HDMI Cable
396.18,MasterCard,www.snapdeal.com,United States,2019-05-17 20:05:00,490,New York City,External Hard Drive
397.74,MasterCard,www.snapdeal.com,Israel,2019-05-17 11:21:05,491,Jerusalem,Pen Drive
512.17,Visa,www.ebay.com,India,2019-05-17 18:40:10,492,Bangalore,Wrist Watch
376.3,Maestro,www.ebay.com,India,2019-05-17 11:12:05,493,Chennai,LAN Cable
206.69,Maestro,www.ebay.com,Italy,2019-05-17 19:05:53,494,Rome,Laptop
35.98,Visa,www.amazon.com,India,2019-05-17 02:28:34,495,Pune,Wrist Watch
471.13,Visa,www.snapdeal.com,United States,2019-05-17 20:21:13,496,New York City,TV Stand
183.96,Visa,www.ebay.com,India,2019-05-17 13:12:46,497,Chennai,Wrist Watch
253.0,MasterCard,www.flipkart.com,Italy,2019-05-17 11:42:28,498,Rome,Pen Drive
294.05,MasterCard,www.ebay.com,France,2019-05-17 08:05:44,499,Paris,TV
280.72,Visa,www.flipkart.com,Italy,2019-05-17 23:57:07,500,Rome,External Hard Drive
339.9,Maestro,www.ebay.com,Thailand,2019-05-17 00:48:38,501,Bangkok,TV
243.9,Maestro,www.snapdeal.com,Inida,2019-05-17 05:24:42,502,New Delhi,Pen Drive
63.58,MasterCard,www.amazon.com,India,2019-05-17 12:39:23,503,Chennai,Desktop Computer
327.33,MasterCard,www.ebay.com,India,2019-05-17 12:01:40,504,Hyderabad,Wrist Watch
281.75,Visa,www.snapdeal.com,Singapore,2019-05-17 16:52:05,505,Singapore,Wrist Watch
466.58,Maestro,www.ebay.com,India,2019-05-17 10:39:04,506,Hyderabad,Mobile Phone
442.63,Maestro,www.ebay.com,United States,2019-05-17 19:15:11,507,New York City,TV Stand
300.48,Visa,www.snapdeal.com,India,2019-05-17 03:45:37,508,Pune,Laptop
221.22,Maestro,www.snapdeal.com,Thailand,2019-05-17 19:59:41,509,Bangkok,HDMI Cable
483.07,MasterCard,www.amazon.com,India,2019-05-17 05:28:20,510,Pune,Laptop
407.64,Visa,www.ebay.com,Italy,2019-05-17 02:16:43,511,Rome,Desktop Computer
550.66,Maestro,www.amazon.com,United States,2019-05-17 16:20:51,512,New York City,HDMI Cable
499.01,MasterCard,www.amazon.com,India,2019-05-17 04:52:19,513,Hyderabad,TV
488.03,MasterCard,www.flipkart.com,United States,2019-05-17 07:31:04,514,New York City,Text Books
495.66,MasterCard,www.ebay.com,India,2019-05-17 16:31:34,515,Hyderabad,LAN Cable
434.6,Visa,www.snapdeal.com,United States,2019-05-17 15:05:13,516,New York City,Mobile Phone
251.45,Maestro,www.ebay.com,United States,2019-05-17 18:25:28,517,New York City,LAN Cable
43.78,Visa,www.ebay.com,India,2019-05-17 18:28:00,518,Bangalore,LAN Cable
325.66,Maestro,www.flipkart.com,United States,2019-05-17 18:19:23,519,New York City,HDMI Cable
309.46,Visa,www.amazon.com,Thailand,2019-05-17 19:56:39,520,Bangkok,External Hard Drive
270.54,Visa,www.amazon.com,India,2019-05-17 22:37:44,521,Kolkata,LAN Cable
343.32,MasterCard,www.flipkart.com,India,2019-05-17 05:21:15,522,Hyderabad,Mobile Phone
275.54,Maestro,www.snapdeal.com,Thailand,2019-05-17 02:26:18,523,Bangkok,Wrist Watch
502.29,Maestro,www.snapdeal.com,India,2019-05-17 03:45:39,524,Chennai,External Hard Drive
79.92,Maestro,www.flipkart.com,India,2019-05-17 23:33:06,525,Pune,Desktop Computer
232.12,Visa,www.snapdeal.com,India,2019-05-17 18:17:11,526,Mumbai,External Hard Drive
414.97,Maestro,www.flipkart.com,United Kingdom,2019-05-17 20:12:36,527,London,Desktop Computer
147.9,Maestro,www.ebay.com,Italy,2019-05-17 06:17:23,528,Rome,Wrist Watch
50.07,Maestro,www.snapdeal.com,India,2019-05-17 11:20:35,529,Chennai,Wrist Watch
548.73,MasterCard,www.flipkart.com,Singapore,2019-05-17 15:05:36,530,Singapore,Text Books
83.94,Visa,www.amazon.com,India,2019-05-17 20:51:18,531,Mumbai,Pen Drive
246.05,Maestro,www.flipkart.com,United Kingdom,2019-05-17 01:32:45,532,London,TV Stand
260.61,Visa,www.snapdeal.com,India,2019-05-17 04:11:05,533,Pune,TV
290.12,MasterCard,www.flipkart.com,Singapore,2019-05-17 19:42:37,534,Singapore,Mobile Phone
218.35,Visa,www.amazon.com,Thailand,2019-05-17 15:34:27,535,Bangkok,Wrist Band
358.46,Visa,www.flipkart.com,Inida,2019-05-17 16:58:41,536,New Delhi,Pen Drive
15.58,Maestro,www.flipkart.com,Thailand,2019-05-17 03:25:20,537,Bangkok,TV Stand
73.85,Maestro,www.ebay.com,Singapore,2019-05-17 04:13:38,538,Singapore,Desktop Computer
168.42,Visa,www.flipkart.com,Inida,2019-05-17 22:50:18,539,New Delhi,Desktop Computer
298.23,MasterCard,www.amazon.com,Israel,2019-05-17 00:37:16,540,Jerusalem,Wrist Watch
512.44,Maestro,www.flipkart.com,India,2019-05-17 13:38:13,541,Chennai,Laptop
550.5,Visa,www.amazon.com,India,2019-05-17 20:30:17,542,Mumbai,TV Stand
206.33,MasterCard,www.flipkart.com,United States,2019-05-17 20:00:53,543,New York City,TV
7.42,Maestro,www.snapdeal.com,Thailand,2019-05-17 00:49:20,544,Bangkok,HDMI Cable
93.64,Maestro,www.flipkart.com,Inida,2019-05-17 23:40:46,545,New Delhi,TV Stand
207.66,MasterCard,www.snapdeal.com,Italy,2019-05-17 03:08:05,546,Rome,External Hard Drive
7.81,MasterCard,www.snapdeal.com,United States,2019-05-17 00:06:39,547,New York City,TV Stand
335.38,MasterCard,www.amazon.com,United States,2019-05-17 00:18:03,548,New York City,Wrist Watch
139.15,MasterCard,www.flipkart.com,Inida,2019-05-17 13:24:30,549,New Delhi,Text Books
217.57,MasterCard,www.ebay.com,India,2019-05-17 14:41:50,550,Kolkata,Text Books
295.76,MasterCard,www.flipkart.com,Inida,2019-05-17 18:39:59,551,New Delhi,TV Stand
229.99,Maestro,www.snapdeal.com,India,2019-05-17 10:57:13,552,Pune,Wrist Watch
54.86,Maestro,www.ebay.com,United States,2019-05-17 18:32:36,553,New York City,Pen Drive
117.6,MasterCard,www.snapdeal.com,France,2019-05-17 05:34:57,554,Paris,LAN Cable
376.58,Visa,www.snapdeal.com,Thailand,2019-05-17 12:05:10,555,Bangkok,TV
147.2,Maestro,www.amazon.com,India,2019-05-17 00:29:03,556,Bangalore,TV Stand
137.62,Maestro,www.flipkart.com,India,2019-05-17 19:16:51,557,Mumbai,Text Books
198.28,Maestro,www.ebay.com,United Kingdom,2019-05-17 11:31:29,558,London,LAN Cable
517.19,Maestro,www.ebay.com,India,2019-05-17 16:59:26,559,Hyderabad,TV Stand
154.79,MasterCard,www.ebay.com,India,2019-05-17 00:51:20,560,Hyderabad,Text Books
210.94,MasterCard,www.ebay.com,Singapore,2019-05-17 06:19:03,561,Singapore,Text Books
35.06,MasterCard,www.flipkart.com,Thailand,2019-05-17 00:20:44,562,Bangkok,Laptop
507.36,Maestro,www.ebay.com,Thailand,2019-05-17 01:09:14,563,Bangkok,Mobile Phone
374.59,MasterCard,www.amazon.com,Thailand,2019-05-17 20:42:10,564,Bangkok,TV Stand
65.36,MasterCard,www.amazon.com,India,2019-05-17 09:17:20,565,Kolkata,TV Stand
218.22,Maestro,www.flipkart.com,Singapore,2019-05-17 03:58:30,566,Singapore,Wrist Watch
218.24,MasterCard,www.flipkart.com,United Kingdom,2019-05-17 17:59:55,567,London,Wrist Band
20.74,Maestro,www.snapdeal.com,India,2019-05-17 07:22:54,568,Mumbai,HDMI Cable
356.38,MasterCard,www.flipkart.com,Inida,2019-05-17 21:56:49,569,New Delhi,Text Books
498.57,MasterCard,www.snapdeal.com,Thailand,2019-05-17 14:15:52,570,Bangkok,TV Stand
317.71,MasterCard,www.snapdeal.com,India,2019-05-17 02:53:04,571,Kolkata,HDMI Cable
485.36,Visa,www.snapdeal.com,India,2019-05-17 07:09:23,572,Hyderabad,TV Stand
424.3,Visa,www.amazon.com,United Kingdom,2019-05-17 20:09:19,573,London,Wrist Watch
369.38,Visa,www.amazon.com,United States,2019-05-17 02:45:05,574,New York City,Pen Drive
50.56,MasterCard,www.flipkart.com,United States,2019-05-17 12:23:35,575,New York City,TV Stand
254.05,Maestro,www.flipkart.com,India,2019-05-17 06:20:27,576,Chennai,HDMI Cable
28.35,Maestro,www.amazon.com,India,2019-05-17 15:22:02,577,Hyderabad,Desktop Computer
61.48,MasterCard,www.flipkart.com,Singapore,2019-05-17 09:22:00,578,Singapore,LAN Cable
496.59,Maestro,www.ebay.com,India,2019-05-17 14:52:54,579,Pune,Mobile Phone
