transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
485.18,MasterCard,www.ebay.com,India,18-05-2019 22:45,1297,Kolkata,Desktop Computer
305.12,Visa,www.flipkart.com,India,18-05-2019 06:52,1298,Bangalore,HDMI Cable
443.43,Visa,www.flipkart.com,United Kingdom,18-05-2019 07:37,1299,London,Mobile Phone
323.34,Visa,www.ebay.com,Singapore,18-05-2019 03:58,1300,Singapore,Laptop
430.2,MasterCard,www.flipkart.com,United Kingdom,18-05-2019 20:36,1301,London,Mobile Phone
249.65,Maestro,www.flipkart.com,India,18-05-2019 09:13,1302,Pune,Wrist Watch
465.65,MasterCard,www.amazon.com,United States,18-05-2019 05:03,1303,New York City,Text Books
451.8,MasterCard,www.flipkart.com,India,18-05-2019 09:37,1304,Chennai,Wrist Watch
398.65,MasterCard,www.flipkart.com,India,18-05-2019 16:14,1305,Mumbai,Wrist Band
541.95,Visa,www.snapdeal.com,India,18-05-2019 01:44,1306,Kolkata,Laptop
136.75,Maestro,www.ebay.com,United Kingdom,18-05-2019 16:05,1307,London,Text Books
53.52,MasterCard,www.snapdeal.com,India,18-05-2019 03:09,1308,Mumbai,Desktop Computer
23.88,Visa,www.amazon.com,Inida,18-05-2019 11:11,1309,New Delhi,TV
474.71,Maestro,www.flipkart.com,United Kingdom,18-05-2019 10:57,1310,London,External Hard Drive
520.25,Maestro,www.snapdeal.com,Italy,18-05-2019 09:07,1311,Rome,LAN Cable
112.38,MasterCard,www.flipkart.com,India,18-05-2019 14:02,1312,Hyderabad,TV
234.28,MasterCard,www.amazon.com,India,18-05-2019 14:58,1313,Chennai,Wrist Band
114.48,Maestro,www.ebay.com,Thailand,18-05-2019 08:18,1314,Bangkok,LAN Cable
477.32,Visa,www.flipkart.com,India,18-05-2019 21:38,1315,Hyderabad,Wrist Band
510.7,Maestro,www.snapdeal.com,United States,18-05-2019 06:58,1316,New York City,HDMI Cable
485.24,Maestro,www.snapdeal.com,India,18-05-2019 10:56,1317,Kolkata,Text Books
45.93,Maestro,www.snapdeal.com,India,18-05-2019 06:14,1318,Chennai,Mobile Phone
546.25,Maestro,www.amazon.com,India,18-05-2019 10:24,1319,Hyderabad,HDMI Cable
471.68,Maestro,www.amazon.com,India,18-05-2019 23:31,1320,Kolkata,HDMI Cable
472.32,Maestro,www.amazon.com,United States,18-05-2019 22:34,1321,New York City,Mobile Phone
547.21,Maestro,www.snapdeal.com,Israel,18-05-2019 16:54,1322,Jerusalem,HDMI Cable
64.28,Visa,www.ebay.com,France,18-05-2019 08:00,1323,Paris,External Hard Drive
531.43,Visa,www.flipkart.com,India,18-05-2019 11:04,1324,Pune,Text Books
555.45,MasterCard,www.ebay.com,Singapore,18-05-2019 02:43,1325,Singapore,TV
55.78,Maestro,www.ebay.com,India,18-05-2019 02:45,1326,Kolkata,Mobile Phone
359.37,MasterCard,www.amazon.com,India,18-05-2019 09:15,1327,Pune,Pen Drive
187.93,Maestro,www.amazon.com,Singapore,18-05-2019 13:43,1328,Singapore,Text Books
55.17,Maestro,www.flipkart.com,United Kingdom,18-05-2019 06:12,1329,London,TV
525.66,MasterCard,www.ebay.com,France,18-05-2019 06:33,1330,Paris,TV
139.41,Maestro,www.ebay.com,Thailand,18-05-2019 22:43,1331,Bangkok,Pen Drive
210.76,Maestro,www.flipkart.com,India,18-05-2019 03:35,1332,Pune,TV Stand
189.88,MasterCard,www.amazon.com,India,18-05-2019 06:54,1333,Chennai,External Hard Drive
206.25,MasterCard,www.snapdeal.com,Israel,18-05-2019 15:11,1334,Jerusalem,TV Stand
376.18,Maestro,www.ebay.com,Thailand,18-05-2019 01:38,1335,Bangkok,External Hard Drive
284.34,Maestro,www.amazon.com,India,18-05-2019 19:42,1336,Bangalore,TV
219.02,MasterCard,www.snapdeal.com,United States,18-05-2019 04:04,1337,New York City,External Hard Drive
526.89,Maestro,www.flipkart.com,United Kingdom,18-05-2019 23:16,1338,London,HDMI Cable
196.3,Maestro,www.amazon.com,Israel,18-05-2019 02:25,1339,Jerusalem,Laptop
390.82,Maestro,www.snapdeal.com,India,18-05-2019 04:40,1340,Pune,Desktop Computer
201.69,Maestro,www.flipkart.com,India,18-05-2019 02:43,1341,Pune,Mobile Phone
383.84,Visa,www.amazon.com,India,18-05-2019 04:47,1342,Pune,Wrist Band
274.07,Visa,www.amazon.com,Thailand,18-05-2019 03:37,1343,Bangkok,TV Stand
292.23,Maestro,www.flipkart.com,India,18-05-2019 10:01,1344,Hyderabad,Desktop Computer
147.99,MasterCard,www.snapdeal.com,Singapore,18-05-2019 03:36,1345,Singapore,Mobile Phone
18.45,Maestro,www.amazon.com,Israel,18-05-2019 02:24,1346,Jerusalem,Pen Drive
507.06,Visa,www.flipkart.com,Israel,18-05-2019 07:52,1347,Jerusalem,Wrist Watch
408.42,Visa,www.flipkart.com,France,18-05-2019 01:02,1348,Paris,Pen Drive
506.8,Maestro,www.flipkart.com,France,18-05-2019 20:22,1349,Paris,LAN Cable
88.11,MasterCard,www.amazon.com,India,18-05-2019 19:50,1350,Kolkata,HDMI Cable
431.58,Visa,www.amazon.com,Inida,18-05-2019 16:06,1351,New Delhi,Mobile Phone
107.76,Visa,www.ebay.com,United Kingdom,18-05-2019 01:20,1352,London,LAN Cable
81.71,MasterCard,www.snapdeal.com,Inida,18-05-2019 05:41,1353,New Delhi,Desktop Computer
546.33,Maestro,www.flipkart.com,India,18-05-2019 19:38,1354,Hyderabad,Wrist Watch
60.69,Visa,www.ebay.com,Singapore,18-05-2019 17:59,1355,Singapore,HDMI Cable
495.75,Maestro,www.ebay.com,India,18-05-2019 19:42,1356,Kolkata,Text Books
29.46,Maestro,www.amazon.com,India,18-05-2019 19:44,1357,Mumbai,LAN Cable
189.58,Maestro,www.snapdeal.com,Thailand,18-05-2019 12:50,1358,Bangkok,Wrist Watch
453.29,MasterCard,www.amazon.com,India,18-05-2019 04:29,1359,Kolkata,LAN Cable
126.84,MasterCard,www.amazon.com,India,18-05-2019 18:17,1360,Chennai,Desktop Computer
380.65,Visa,www.amazon.com,Inida,18-05-2019 23:02,1361,New Delhi,Wrist Watch
284.73,Visa,www.snapdeal.com,India,18-05-2019 22:25,1362,Kolkata,HDMI Cable
210.7,Maestro,www.ebay.com,India,18-05-2019 15:19,1363,Hyderabad,Wrist Watch
226.45,Maestro,www.snapdeal.com,India,18-05-2019 19:51,1364,Mumbai,Pen Drive
108.41,MasterCard,www.amazon.com,India,18-05-2019 13:56,1365,Mumbai,Wrist Band
283.66,Visa,www.amazon.com,India,18-05-2019 01:22,1366,Chennai,Wrist Band
24.7,Maestro,www.flipkart.com,Singapore,18-05-2019 03:28,1367,Singapore,Laptop
354.57,Maestro,www.amazon.com,Singapore,18-05-2019 09:54,1368,Singapore,Desktop Computer
242.6,Visa,www.snapdeal.com,Thailand,18-05-2019 13:58,1369,Bangkok,External Hard Drive
216.14,Maestro,www.snapdeal.com,India,18-05-2019 04:19,1370,Mumbai,Desktop Computer
75.12,Visa,www.flipkart.com,Singapore,18-05-2019 20:02,1371,Singapore,TV
229.25,Maestro,www.snapdeal.com,India,18-05-2019 16:39,1372,Kolkata,Desktop Computer
254.72,Visa,www.flipkart.com,Thailand,18-05-2019 16:23,1373,Bangkok,Wrist Band
100.71,Visa,www.amazon.com,Italy,18-05-2019 22:26,1374,Rome,Text Books
359.42,Visa,www.ebay.com,Italy,18-05-2019 11:34,1375,Rome,Laptop
515.58,Visa,www.amazon.com,India,18-05-2019 04:09,1376,Hyderabad,Pen Drive
446.9,Maestro,www.flipkart.com,France,18-05-2019 20:47,1377,Paris,LAN Cable
112.77,Maestro,www.flipkart.com,India,18-05-2019 23:04,1378,Kolkata,Laptop
148.63,MasterCard,www.amazon.com,India,18-05-2019 07:07,1379,Chennai,Mobile Phone
305.28,Visa,www.amazon.com,Inida,18-05-2019 19:45,1380,New Delhi,Laptop
52.59,Visa,www.ebay.com,Singapore,18-05-2019 22:17,1381,Singapore,LAN Cable
552.32,Visa,www.amazon.com,India,18-05-2019 23:24,1382,Pune,External Hard Drive
291.23,Visa,www.flipkart.com,India,18-05-2019 09:38,1383,Chennai,Mobile Phone
210.65,Visa,www.flipkart.com,Singapore,18-05-2019 20:40,1384,Singapore,External Hard Drive
152.05,Maestro,www.snapdeal.com,Thailand,18-05-2019 07:35,1385,Bangkok,Pen Drive
365.67,Maestro,www.flipkart.com,India,18-05-2019 04:49,1386,Mumbai,HDMI Cable
537.71,Visa,www.ebay.com,United Kingdom,18-05-2019 14:01,1387,London,TV
148.11,Visa,www.flipkart.com,United States,18-05-2019 20:29,1388,New York City,Wrist Band
260.93,Visa,www.snapdeal.com,India,18-05-2019 20:12,1389,Hyderabad,TV
81.9,Visa,www.ebay.com,India,18-05-2019 06:30,1390,Chennai,Mobile Phone
81.1,MasterCard,www.amazon.com,United Kingdom,18-05-2019 16:20,1391,London,Pen Drive
244.84,MasterCard,www.amazon.com,Singapore,18-05-2019 09:31,1392,Singapore,Wrist Band
70.89,MasterCard,www.snapdeal.com,Singapore,18-05-2019 19:30,1393,Singapore,Wrist Watch
423.83,Maestro,www.amazon.com,India,18-05-2019 13:25,1394,Kolkata,HDMI Cable
315.69,Maestro,www.amazon.com,India,18-05-2019 01:59,1395,Bangalore,Mobile Phone
241.23,Maestro,www.flipkart.com,India,18-05-2019 02:11,1396,Pune,HDMI Cable
96.97,Maestro,www.snapdeal.com,Singapore,18-05-2019 02:41,1397,Singapore,LAN Cable
304.62,MasterCard,www.snapdeal.com,France,18-05-2019 02:10,1398,Paris,Wrist Band
273.97,Visa,www.flipkart.com,India,18-05-2019 21:34,1399,Hyderabad,Wrist Band
230.7,Visa,www.snapdeal.com,Israel,18-05-2019 05:41,1400,Jerusalem,HDMI Cable
111.65,Visa,www.snapdeal.com,India,18-05-2019 16:58,1401,Bangalore,Pen Drive
222.51,Maestro,www.ebay.com,United Kingdom,18-05-2019 23:08,1402,London,LAN Cable
116.34,Visa,www.amazon.com,India,18-05-2019 00:38,1403,Kolkata,External Hard Drive
474.42,Visa,www.ebay.com,France,18-05-2019 19:20,1404,Paris,External Hard Drive
129.84,Maestro,www.snapdeal.com,India,18-05-2019 07:13,1405,Bangalore,Wrist Band
376.23,MasterCard,www.ebay.com,Israel,18-05-2019 04:05,1406,Jerusalem,External Hard Drive
190.48,Maestro,www.ebay.com,United Kingdom,18-05-2019 08:40,1407,London,Wrist Watch
311.17,Visa,www.amazon.com,United Kingdom,18-05-2019 03:28,1408,London,Laptop
321.4,Maestro,www.amazon.com,India,18-05-2019 07:05,1409,Chennai,Text Books
323.88,MasterCard,www.flipkart.com,India,18-05-2019 20:39,1410,Mumbai,External Hard Drive
113.96,Visa,www.snapdeal.com,India,18-05-2019 12:14,1411,Mumbai,TV Stand
34.4,MasterCard,www.amazon.com,India,18-05-2019 13:58,1412,Bangalore,HDMI Cable
37.86,Visa,www.flipkart.com,India,18-05-2019 01:50,1413,Hyderabad,Pen Drive
133.45,Maestro,www.snapdeal.com,Inida,18-05-2019 21:25,1414,New Delhi,External Hard Drive
273.28,MasterCard,www.amazon.com,India,18-05-2019 19:19,1415,Chennai,Wrist Watch
504.34,Visa,www.ebay.com,Singapore,18-05-2019 22:30,1416,Singapore,Mobile Phone
242.32,Maestro,www.snapdeal.com,Inida,18-05-2019 10:49,1417,New Delhi,Pen Drive
523.2,Maestro,www.flipkart.com,Singapore,18-05-2019 08:52,1418,Singapore,Desktop Computer
10.11,Visa,www.amazon.com,United Kingdom,18-05-2019 19:47,1419,London,External Hard Drive
309.66,Maestro,www.snapdeal.com,India,18-05-2019 07:15,1420,Hyderabad,External Hard Drive
496.49,Visa,www.snapdeal.com,United Kingdom,18-05-2019 02:16,1421,London,Mobile Phone
449.6,MasterCard,www.snapdeal.com,India,18-05-2019 08:54,1422,Mumbai,Desktop Computer
503.82,Visa,www.ebay.com,Singapore,18-05-2019 21:24,1423,Singapore,Mobile Phone
161.1,Visa,www.flipkart.com,India,18-05-2019 23:33,1424,Pune,TV Stand
453.65,Visa,www.amazon.com,Inida,18-05-2019 04:21,1425,New Delhi,LAN Cable
270.64,MasterCard,www.snapdeal.com,Thailand,18-05-2019 15:50,1426,Bangkok,Laptop
71.64,MasterCard,www.amazon.com,France,18-05-2019 14:26,1427,Paris,Pen Drive
21.46,Visa,www.amazon.com,Singapore,18-05-2019 03:38,1428,Singapore,TV
329.17,Visa,www.flipkart.com,Singapore,18-05-2019 23:09,1429,Singapore,Laptop
404.52,MasterCard,www.amazon.com,Italy,18-05-2019 20:03,1430,Rome,LAN Cable
513.96,MasterCard,www.flipkart.com,India,18-05-2019 13:51,1431,Mumbai,HDMI Cable
235.68,Visa,www.flipkart.com,India,18-05-2019 15:37,1432,Mumbai,Pen Drive
354.88,Maestro,www.amazon.com,France,18-05-2019 02:24,1433,Paris,LAN Cable
529.37,Maestro,www.snapdeal.com,Italy,18-05-2019 20:50,1434,Rome,TV
113.14,Maestro,www.flipkart.com,India,18-05-2019 20:05,1435,Kolkata,Text Books
434.35,Maestro,www.flipkart.com,India,18-05-2019 10:41,1436,Hyderabad,TV Stand
288.51,MasterCard,www.amazon.com,United Kingdom,18-05-2019 04:11,1437,London,External Hard Drive
350.14,Visa,www.snapdeal.com,France,18-05-2019 00:29,1438,Paris,TV Stand
550.96,MasterCard,www.ebay.com,Thailand,18-05-2019 15:44,1439,Bangkok,Wrist Band
284.33,Maestro,www.amazon.com,Italy,18-05-2019 20:54,1440,Rome,HDMI Cable
270.12,Maestro,www.amazon.com,India,18-05-2019 09:22,1441,Chennai,LAN Cable
156.14,MasterCard,www.ebay.com,India,18-05-2019 05:05,1442,Mumbai,Pen Drive
99.28,Maestro,www.flipkart.com,India,18-05-2019 20:24,1443,Bangalore,Desktop Computer
317.66,Visa,www.amazon.com,Thailand,18-05-2019 10:04,1444,Bangkok,HDMI Cable
157.24,Visa,www.ebay.com,France,18-05-2019 14:11,1445,Paris,Pen Drive
383.79,MasterCard,www.snapdeal.com,Italy,18-05-2019 05:03,1446,Rome,Mobile Phone
265.49,Visa,www.amazon.com,India,18-05-2019 06:19,1447,Kolkata,TV
54.06,MasterCard,www.snapdeal.com,India,18-05-2019 02:29,1448,Kolkata,Text Books
274.94,Visa,www.amazon.com,Thailand,18-05-2019 11:27,1449,Bangkok,Desktop Computer
148.98,MasterCard,www.amazon.com,United States,18-05-2019 01:10,1450,New York City,Mobile Phone
381.24,Visa,www.flipkart.com,Italy,18-05-2019 15:50,1451,Rome,TV
34.6,Maestro,www.amazon.com,India,18-05-2019 02:39,1452,Bangalore,Mobile Phone
271.82,MasterCard,www.flipkart.com,Italy,18-05-2019 05:41,1453,Rome,TV Stand
67.83,Visa,www.snapdeal.com,United Kingdom,18-05-2019 02:53,1454,London,HDMI Cable
49.65,Maestro,www.amazon.com,India,18-05-2019 09:53,1455,Mumbai,Pen Drive
320.24,Maestro,www.snapdeal.com,Israel,18-05-2019 08:36,1456,Jerusalem,External Hard Drive
386.12,MasterCard,www.ebay.com,India,18-05-2019 11:10,1457,Mumbai,Wrist Watch
290.86,MasterCard,www.flipkart.com,India,18-05-2019 06:12,1458,Kolkata,Laptop
229.66,Visa,www.ebay.com,Israel,18-05-2019 00:41,1459,Jerusalem,TV
462.94,Visa,www.amazon.com,France,18-05-2019 05:02,1460,Paris,Pen Drive
145.62,Maestro,www.ebay.com,United States,18-05-2019 22:30,1461,New York City,Mobile Phone
517.82,MasterCard,www.ebay.com,Singapore,18-05-2019 23:05,1462,Singapore,Pen Drive
22.4,Maestro,www.ebay.com,Singapore,18-05-2019 08:20,1463,Singapore,HDMI Cable
144.66,MasterCard,www.amazon.com,Italy,18-05-2019 11:31,1464,Rome,TV
241.54,MasterCard,www.flipkart.com,India,18-05-2019 11:23,1465,Kolkata,TV Stand
353.74,Visa,www.snapdeal.com,India,18-05-2019 01:36,1466,Hyderabad,Pen Drive
506.28,Visa,www.amazon.com,France,18-05-2019 02:33,1467,Paris,Pen Drive
176.55,Visa,www.flipkart.com,Italy,18-05-2019 13:00,1468,Rome,HDMI Cable
177.89,Maestro,www.ebay.com,Inida,18-05-2019 16:08,1469,New Delhi,Mobile Phone
535.74,MasterCard,www.ebay.com,India,18-05-2019 09:27,1470,Kolkata,Wrist Watch
235.82,Maestro,www.ebay.com,India,18-05-2019 12:21,1471,Pune,HDMI Cable
413.22,Maestro,www.flipkart.com,United Kingdom,18-05-2019 20:52,1472,London,TV Stand
278.26,Visa,www.amazon.com,Singapore,18-05-2019 13:40,1473,Singapore,Mobile Phone
533.79,Visa,www.amazon.com,India,18-05-2019 20:53,1474,Hyderabad,TV
8.08,MasterCard,www.ebay.com,United Kingdom,18-05-2019 03:13,1475,London,LAN Cable
272.41,MasterCard,www.flipkart.com,Italy,18-05-2019 05:28,1476,Rome,Desktop Computer
220.28,MasterCard,www.amazon.com,Singapore,18-05-2019 00:04,1477,Singapore,LAN Cable
151.35,MasterCard,www.amazon.com,Inida,18-05-2019 16:31,1478,New Delhi,Wrist Band
243.32,MasterCard,www.flipkart.com,India,18-05-2019 18:43,1479,Kolkata,Laptop
295.72,MasterCard,www.snapdeal.com,Israel,18-05-2019 05:29,1480,Jerusalem,Desktop Computer
66.9,MasterCard,www.amazon.com,India,18-05-2019 19:45,1481,Hyderabad,Text Books
396.66,Maestro,www.snapdeal.com,India,18-05-2019 06:50,1482,Hyderabad,TV Stand
449.2,Maestro,www.amazon.com,India,18-05-2019 01:18,1483,Hyderabad,Mobile Phone
193.39,MasterCard,www.amazon.com,United States,18-05-2019 15:31,1484,New York City,External Hard Drive
10.31,Maestro,www.ebay.com,India,18-05-2019 11:23,1485,Hyderabad,Wrist Band
312.34,MasterCard,www.snapdeal.com,Israel,18-05-2019 20:51,1486,Jerusalem,Wrist Band
72.78,Maestro,www.ebay.com,Inida,18-05-2019 08:21,1487,New Delhi,Text Books
179.87,Visa,www.amazon.com,Israel,18-05-2019 09:35,1488,Jerusalem,TV
362.09,MasterCard,www.flipkart.com,India,18-05-2019 20:40,1489,Pune,HDMI Cable
11.58,Maestro,www.ebay.com,United States,18-05-2019 19:42,1490,New York City,Desktop Computer
61.54,Maestro,www.snapdeal.com,Italy,18-05-2019 04:28,1491,Rome,TV
464.48,Visa,www.ebay.com,United States,18-05-2019 23:51,1492,New York City,Text Books
192.27,Visa,www.flipkart.com,India,18-05-2019 16:51,1493,Mumbai,Pen Drive
44.72,Maestro,www.snapdeal.com,India,18-05-2019 01:09,1494,Hyderabad,Wrist Band
407.64,MasterCard,www.flipkart.com,Inida,18-05-2019 16:14,1495,New Delhi,TV
349.36,MasterCard,www.snapdeal.com,India,18-05-2019 10:45,1496,Bangalore,Wrist Watch
308.06,MasterCard,www.snapdeal.com,India,18-05-2019 02:29,1497,Chennai,Pen Drive
359.84,Maestro,www.flipkart.com,India,18-05-2019 07:12,1498,Pune,Mobile Phone
459.04,Visa,www.ebay.com,India,18-05-2019 05:09,1499,Hyderabad,External Hard Drive
476.53,Maestro,www.flipkart.com,Israel,18-05-2019 23:09,1500,Jerusalem,Wrist Watch
484.86,MasterCard,www.snapdeal.com,United States,18-05-2019 21:52,1501,New York City,TV Stand
111.16,Visa,www.ebay.com,Singapore,18-05-2019 20:44,1502,Singapore,TV
196.73,Visa,www.ebay.com,Thailand,18-05-2019 03:16,1503,Bangkok,Desktop Computer
77.52,Maestro,www.flipkart.com,Israel,18-05-2019 16:12,1504,Jerusalem,Laptop
21.75,Visa,www.ebay.com,Singapore,18-05-2019 05:07,1505,Singapore,TV
46.83,MasterCard,www.ebay.com,United Kingdom,18-05-2019 02:36,1506,London,Laptop
495.73,MasterCard,www.snapdeal.com,India,18-05-2019 06:09,1507,Chennai,Wrist Band
259.79,MasterCard,www.snapdeal.com,Italy,18-05-2019 19:14,1508,Rome,Wrist Band
127.57,Maestro,www.ebay.com,Singapore,18-05-2019 18:18,1509,Singapore,External Hard Drive
289.31,Maestro,www.ebay.com,India,18-05-2019 03:53,1510,Chennai,Desktop Computer
230.47,Maestro,www.snapdeal.com,India,18-05-2019 02:55,1511,Mumbai,TV Stand
469.94,Visa,www.ebay.com,India,18-05-2019 06:32,1512,Kolkata,TV
423.72,Visa,www.flipkart.com,India,18-05-2019 09:26,1513,Pune,Wrist Band
411.76,Visa,www.amazon.com,Israel,18-05-2019 11:04,1514,Jerusalem,External Hard Drive
52.74,Visa,www.flipkart.com,India,18-05-2019 07:08,1515,Pune,Desktop Computer
31.44,Maestro,www.ebay.com,Singapore,18-05-2019 08:18,1516,Singapore,HDMI Cable
305.65,MasterCard,www.ebay.com,United States,18-05-2019 10:47,1517,New York City,TV Stand
288.98,Visa,www.ebay.com,United States,18-05-2019 03:18,1518,New York City,TV
324.55,Maestro,www.snapdeal.com,India,18-05-2019 20:16,1519,Chennai,Pen Drive
293.8,Maestro,www.flipkart.com,United Kingdom,18-05-2019 13:24,1520,London,LAN Cable
26.74,Visa,www.amazon.com,Thailand,18-05-2019 09:23,1521,Bangkok,TV Stand
438.72,Maestro,www.snapdeal.com,India,18-05-2019 03:18,1522,Mumbai,TV Stand
64.1,Visa,www.snapdeal.com,Italy,18-05-2019 10:20,1523,Rome,Desktop Computer
262.52,Maestro,www.flipkart.com,India,18-05-2019 13:50,1524,Kolkata,Pen Drive
287.61,MasterCard,www.ebay.com,Inida,18-05-2019 05:24,1525,New Delhi,Desktop Computer
494.03,Maestro,www.ebay.com,India,18-05-2019 19:46,1526,Chennai,Text Books
469.06,Maestro,www.flipkart.com,United Kingdom,18-05-2019 09:58,1527,London,Pen Drive
333.05,Visa,www.snapdeal.com,Singapore,18-05-2019 04:37,1528,Singapore,External Hard Drive
316.56,Maestro,www.flipkart.com,United Kingdom,18-05-2019 13:39,1529,London,Text Books
238.67,Visa,www.ebay.com,Thailand,18-05-2019 16:18,1530,Bangkok,Text Books
415.34,Visa,www.snapdeal.com,India,18-05-2019 07:57,1531,Mumbai,TV Stand
157.91,MasterCard,www.flipkart.com,India,18-05-2019 07:34,1532,Kolkata,TV
451.36,MasterCard,www.ebay.com,United Kingdom,18-05-2019 04:51,1533,London,TV Stand
476.46,Visa,www.amazon.com,Israel,18-05-2019 07:19,1534,Jerusalem,Desktop Computer
86.23,Maestro,www.ebay.com,Israel,18-05-2019 02:22,1535,Jerusalem,Wrist Band
242.47,Visa,www.amazon.com,India,18-05-2019 06:45,1536,Chennai,TV Stand
479.65,MasterCard,www.amazon.com,Italy,18-05-2019 22:55,1537,Rome,Wrist Watch
167.32,MasterCard,www.ebay.com,United Kingdom,18-05-2019 19:57,1538,London,External Hard Drive
33.15,Visa,www.ebay.com,United Kingdom,18-05-2019 08:27,1539,London,Mobile Phone
156.43,Visa,www.snapdeal.com,France,18-05-2019 11:29,1540,Paris,Text Books
171.19,MasterCard,www.amazon.com,India,18-05-2019 01:52,1541,Bangalore,Laptop
405.23,Visa,www.snapdeal.com,India,18-05-2019 16:12,1542,Pune,Wrist Band
152.06,MasterCard,www.amazon.com,India,18-05-2019 09:24,1543,Bangalore,Pen Drive
423.68,Maestro,www.flipkart.com,India,18-05-2019 10:19,1544,Chennai,Text Books
201.06,Maestro,www.ebay.com,India,18-05-2019 19:15,1545,Chennai,TV Stand
212.32,Visa,www.flipkart.com,India,18-05-2019 22:35,1546,Kolkata,LAN Cable
218.93,MasterCard,www.flipkart.com,India,18-05-2019 01:38,1547,Mumbai,Text Books
310.73,Visa,www.snapdeal.com,India,18-05-2019 23:55,1548,Mumbai,Wrist Watch
432.69,Visa,www.flipkart.com,Singapore,18-05-2019 09:51,1549,Singapore,Wrist Band
109.37,MasterCard,www.flipkart.com,United States,18-05-2019 12:19,1550,New York City,Wrist Band
328.76,Visa,www.snapdeal.com,India,18-05-2019 08:20,1551,Chennai,Desktop Computer
79,Visa,www.ebay.com,Singapore,18-05-2019 16:32,1552,Singapore,Pen Drive
544.97,Visa,www.amazon.com,Inida,18-05-2019 23:02,1553,New Delhi,LAN Cable
368.73,Visa,www.snapdeal.com,Singapore,18-05-2019 08:26,1554,Singapore,External Hard Drive
97.43,Maestro,www.amazon.com,Israel,18-05-2019 09:58,1555,Jerusalem,TV
75.48,Maestro,www.amazon.com,India,18-05-2019 19:58,1556,Chennai,External Hard Drive
413.62,Maestro,www.amazon.com,Inida,18-05-2019 08:22,1557,New Delhi,External Hard Drive
98.56,Visa,www.amazon.com,India,18-05-2019 03:36,1558,Kolkata,Desktop Computer
71.28,MasterCard,www.amazon.com,Inida,18-05-2019 05:35,1559,New Delhi,TV
408.79,Maestro,www.amazon.com,India,18-05-2019 11:40,1560,Kolkata,External Hard Drive
501.48,Maestro,www.amazon.com,United Kingdom,18-05-2019 23:33,1561,London,HDMI Cable
279.18,MasterCard,www.amazon.com,United States,18-05-2019 18:48,1562,New York City,Pen Drive
256.74,MasterCard,www.amazon.com,France,18-05-2019 19:46,1563,Paris,Wrist Band
6.38,Visa,www.flipkart.com,India,18-05-2019 22:01,1564,Bangalore,TV Stand
153.03,MasterCard,www.snapdeal.com,India,18-05-2019 07:24,1565,Bangalore,Pen Drive
75.36,MasterCard,www.ebay.com,India,18-05-2019 08:19,1566,Kolkata,TV Stand
285.32,Maestro,www.snapdeal.com,India,18-05-2019 18:59,1567,Pune,TV Stand
253.74,Visa,www.ebay.com,Italy,18-05-2019 08:01,1568,Rome,External Hard Drive
257.42,Maestro,www.amazon.com,India,18-05-2019 04:26,1569,Kolkata,LAN Cable
481.51,MasterCard,www.amazon.com,Italy,18-05-2019 18:04,1570,Rome,Laptop
6.67,MasterCard,www.ebay.com,India,18-05-2019 01:12,1571,Hyderabad,Laptop
322.07,MasterCard,www.snapdeal.com,India,18-05-2019 17:41,1572,Kolkata,TV
184.95,Maestro,www.snapdeal.com,India,18-05-2019 02:32,1573,Chennai,Wrist Watch
447.34,Visa,www.flipkart.com,Thailand,18-05-2019 12:22,1574,Bangkok,HDMI Cable
91.03,MasterCard,www.snapdeal.com,India,18-05-2019 11:42,1575,Mumbai,Pen Drive
83.2,Visa,www.snapdeal.com,India,18-05-2019 07:44,1576,Kolkata,Laptop
25.25,MasterCard,www.amazon.com,Italy,18-05-2019 14:37,1577,Rome,HDMI Cable
216.44,MasterCard,www.amazon.com,India,18-05-2019 13:20,1578,Pune,Wrist Watch
503.67,Visa,www.flipkart.com,Italy,18-05-2019 16:19,1579,Rome,Pen Drive
375.91,Visa,www.snapdeal.com,Thailand,18-05-2019 19:26,1580,Bangkok,Desktop Computer
92.15,MasterCard,www.ebay.com,India,18-05-2019 21:38,1581,Mumbai,TV
231.1,Maestro,www.snapdeal.com,India,18-05-2019 14:21,1582,Kolkata,Pen Drive
484.4,Visa,www.snapdeal.com,India,18-05-2019 00:28,1583,Mumbai,External Hard Drive
256.74,Visa,www.flipkart.com,Israel,18-05-2019 01:35,1584,Jerusalem,HDMI Cable
332.72,Maestro,www.amazon.com,Israel,18-05-2019 22:42,1585,Jerusalem,Laptop
254.73,MasterCard,www.amazon.com,India,18-05-2019 16:23,1586,Mumbai,TV Stand
101.12,Maestro,www.flipkart.com,Italy,18-05-2019 00:26,1587,Rome,TV Stand
408,MasterCard,www.snapdeal.com,India,18-05-2019 08:50,1588,Mumbai,Pen Drive
159.15,MasterCard,www.flipkart.com,Singapore,18-05-2019 21:44,1589,Singapore,Wrist Watch
121.78,Maestro,www.ebay.com,India,18-05-2019 08:49,1590,Chennai,Laptop
143.4,Maestro,www.snapdeal.com,India,18-05-2019 03:07,1591,Kolkata,Desktop Computer
182.27,MasterCard,www.snapdeal.com,India,18-05-2019 19:25,1592,Mumbai,Pen Drive
161.5,MasterCard,www.amazon.com,India,18-05-2019 18:28,1593,Chennai,Pen Drive
